,match_api_id,num_top_players_home,num_top_players_away,num_bottom_players_home,num_bottom_players_away
11232,888446,0,3,0,0
11233,888447,6,0,0,0
11234,888448,1,2,0,0
11235,888449,0,9,0,0
11236,888180,1,5,0,0
11237,888181,3,3,0,0
11238,888182,5,0,0,0
11239,888183,0,1,0,0
11240,888184,1,11,0,0
11241,888185,6,0,0,0
11242,888186,4,0,0,0
11244,888188,0,0,0,0
11245,888189,1,0,0,0
11246,888450,3,0,0,0
11247,888451,3,5,0,0
11248,888452,0,0,0,0
11250,888454,1,6,0,0
11251,888455,0,1,0,0
11252,888456,11,0,0,0
11253,888457,1,0,0,0
11254,888458,0,0,0,0
11255,888459,0,0,0,0
11256,888460,3,0,0,0
11257,888461,0,0,0,0
11258,888462,0,1,0,0
11259,888463,6,2,0,0
11260,888464,6,10,0,0
11261,888465,0,1,0,0
11262,888466,0,3,0,0
11263,888467,1,0,0,0
11265,888469,0,0,0,0
11266,888470,1,6,0,0
11267,888471,0,0,0,0
11268,888472,0,0,0,0
11269,888473,0,2,0,0
11270,888474,3,5,0,0
11271,888475,2,1,0,0
11272,888476,1,0,0,0
11273,888477,8,0,0,0
11275,888479,1,0,0,0
11276,888480,3,3,0,0
11277,888481,0,0,0,0
11278,888482,1,0,0,0
11279,888483,0,8,0,0
11280,888484,0,0,0,0
11281,888485,0,0,0,0
11282,888486,4,1,0,0
11283,888487,3,0,0,0
11284,888488,0,0,0,0
11285,888489,5,1,0,0
11286,888490,1,0,0,0
11287,888491,9,0,0,0
11289,888493,0,2,0,0
11290,888494,1,2,0,0
11291,888495,0,0,0,0
11292,888496,0,1,0,0
11293,888497,0,0,0,0
11294,888498,6,0,0,0
11295,888499,4,0,0,0
11296,888500,0,0,0,0
11297,888501,3,1,0,0
11298,888502,6,0,0,0
11299,888503,0,1,0,0
11301,888505,3,1,0,0
11302,888506,0,6,0,0
11303,888507,0,4,0,0
11304,888508,0,8,0,0
11305,888509,0,0,0,0
11306,888510,7,3,0,0
11307,888511,5,6,0,0
11308,888512,1,0,0,0
11309,888513,0,3,0,0
11310,888514,0,0,0,0
11311,888515,1,1,0,0
11312,888516,1,0,0,0
11313,888517,5,0,0,0
11315,888519,0,0,0,0
11316,888520,4,0,0,0
11317,888521,0,1,0,0
11318,888522,0,1,0,0
11319,888523,2,7,0,0
11320,888524,5,0,0,0
11321,888525,0,4,0,0
11322,888526,0,0,0,0
11323,888527,1,1,0,0
11324,888528,0,3,0,0
11325,888529,0,0,0,0
11326,888530,5,1,0,0
11327,888531,0,0,0,0
11328,888532,0,0,0,0
11329,888533,0,0,0,0
11330,888534,5,0,0,0
11331,888535,7,0,0,0
11332,888536,1,5,0,0
11333,888537,2,0,0,0
11335,888539,0,0,0,0
11336,888190,3,0,0,0
11337,888191,0,0,0,0
11338,888192,0,6,0,0
11339,888193,5,1,0,0
11340,888194,11,1,0,0
11341,888195,1,4,0,0
11342,888196,0,0,0,0
11343,888197,0,2,0,0
11345,888199,0,1,0,0
11346,888200,3,1,0,0
11347,888201,6,10,0,0
11348,888202,1,0,0,0
11349,888203,6,1,0,0
11350,888204,2,0,0,0
11351,888205,4,0,0,0
11352,888206,0,0,0,0
11353,888207,0,2,0,0
11354,888208,0,0,0,0
11356,888210,0,0,0,0
11357,888211,3,6,0,0
11358,888212,0,7,0,0
11359,888213,1,0,0,0
11361,888215,8,4,0,0
11362,888216,1,1,0,0
11363,888217,3,1,0,0
11364,888218,0,0,0,0
11365,888219,0,3,0,0
11366,888220,7,0,0,0
11367,888221,1,0,0,0
11368,888222,5,1,0,0
11369,888223,3,3,0,0
11370,888224,4,0,0,0
11371,888225,0,0,0,0
11372,888226,0,3,0,0
11373,888227,0,9,0,0
11375,888229,1,0,0,0
11376,888230,3,5,0,0
11377,888231,0,6,0,0
11378,888232,1,1,0,0
11379,888233,0,0,0,0
11381,888235,0,0,0,0
11382,888236,9,3,0,0
11383,888237,1,0,0,0
11384,888238,3,1,0,0
11385,888239,0,4,0,0
11386,888240,6,0,0,0
11387,888241,0,0,0,0
11388,888242,1,0,0,0
11389,888243,5,3,0,0
11390,888244,1,8,0,0
11391,888245,0,2,0,0
11392,888246,0,3,0,0
11393,888247,0,0,0,0
11395,888249,1,1,0,0
11397,1082899,1,4,0,0
11398,1082900,1,9,0,0
11399,1082901,8,0,0,0
11400,1082902,5,0,0,0
11401,1082903,6,1,0,0
11403,1082905,1,0,0,0
11404,1082906,0,3,0,0
11405,1082907,3,6,0,0
11406,1083080,1,0,0,0
11407,1083081,1,5,0,0
11408,1083082,0,4,0,0
11409,1083083,3,2,0,0
11410,1083084,7,7,0,0
11411,1083085,0,0,0,0
11412,1083086,1,0,0,0
11413,1083087,3,9,0,0
11414,1083088,0,0,0,0
11415,1083089,4,2,0,0
11416,1083090,0,1,0,0
11418,1083092,0,3,0,0
11419,1083093,1,8,0,0
11420,1083094,5,1,0,0
11421,1083095,7,0,0,0
11422,1083096,6,6,0,0
11423,1083098,0,2,0,0
11424,1083100,1,1,0,0
11425,1083102,4,0,0,0
11426,1083108,1,0,0,0
11427,1083110,2,9,0,0
11428,1083111,0,0,0,0
11429,1083113,2,0,0,0
11430,1083116,9,0,0,0
11431,1083119,7,2,0,0
11432,1083120,7,3,0,0
11433,1083121,1,4,0,0
11434,1083123,2,0,0,0
11435,1083124,0,0,0,0
11436,1083130,0,4,0,0
11437,1083133,1,0,0,0
11438,1083134,0,2,0,0
11439,1083136,3,7,0,0
11440,1083138,0,0,0,0
11441,1083140,7,0,0,0
11442,1083143,0,1,0,0
11443,1083146,1,3,0,0
11444,1083149,0,9,0,0
11445,1083150,4,3,0,0
11446,1083154,1,0,0,0
11447,1083158,0,1,0,0
11448,1083160,0,0,0,0
11449,1083162,4,3,0,0
11450,1083166,1,7,0,0
11451,1083171,6,0,0,0
11453,1083216,5,0,0,0
11454,1083218,1,1,0,0
11455,1083222,8,4,0,0
11456,1083225,0,0,0,0
11457,1083228,1,7,0,0
11458,1083230,1,1,0,0
11459,1083232,8,2,0,0
11460,1083234,0,3,0,0
11463,1083247,3,6,0,0
11464,1083250,0,2,0,0
11465,1083252,4,0,0,0
11466,1083254,0,2,0,0
11468,1083259,0,0,0,0
11469,1083261,3,0,0,0
11470,1083263,1,1,0,0
11472,1083269,3,3,0,0
11473,1083270,8,0,0,0
11474,1083272,7,4,0,0
11475,1083273,0,0,0,0
11476,1083283,0,8,0,0
11477,1083284,1,0,0,0
11478,1083286,1,2,0,0
11479,1083288,9,1,0,0
11480,1083289,0,7,0,0
11481,1083290,0,3,0,0
11482,1083292,2,6,0,0
11483,1083293,4,0,0,0
11484,1083294,0,3,0,0
11486,1083296,0,4,0,0
11488,1083298,0,1,0,0
11489,1083299,3,0,0,0
11490,1083300,3,3,0,0
11491,1083301,6,1,0,0
11492,1083302,4,0,0,0
11493,1083303,8,9,0,0
11494,1083304,6,1,0,0
11495,1083306,1,0,0,0
11496,1083309,0,7,0,0
11497,1083311,1,1,0,0
11498,1083313,1,1,0,0
11499,1083315,8,4,0,0
11500,1083318,0,0,0,0
11501,1083319,0,7,0,0
11502,1083320,2,3,0,0
11504,1083324,0,6,0,0
11505,1083326,3,0,0,0
11506,1082944,0,0,0,0
11509,1082949,3,1,0,0
11510,1082950,2,0,0,0
11511,1082951,6,1,0,0
11512,1082952,0,2,0,0
11513,1082953,8,6,0,0
11514,1082954,2,9,0,0
11515,1082955,3,1,0,0
11516,1083328,0,0,0,0
11517,1083329,3,1,0,0
11518,1083330,8,1,0,0
11519,1083332,0,9,0,0
11520,1083333,0,4,0,0
11521,1083335,3,4,0,0
11522,1083337,2,0,0,0
11523,1083338,0,1,0,0
11524,1083340,2,0,0,0
11525,1083343,6,3,0,0
11526,1083347,0,0,0,0
11527,1083350,5,0,0,0
11528,1083352,0,0,0,0
11529,1083354,1,3,0,0
11531,1083357,1,7,0,0
11532,1083360,3,0,0,0
11533,1083362,3,8,0,0
11534,1083363,9,2,0,0
11535,1083365,1,3,0,0
11536,1083367,2,0,0,0
11537,1083368,0,1,0,0
11538,1083369,0,0,0,0
11539,1083371,4,8,0,0
11540,1083372,3,2,0,0
11541,1083374,8,6,0,0
11542,1083375,0,1,0,0
11543,1083376,7,0,0,0
11544,1083378,2,4,0,0
11545,1083380,3,0,0,0
11546,1083382,5,0,0,0
11547,1083385,0,2,0,0
11548,1083389,0,0,0,0
11549,1083391,4,6,0,0
11550,1083393,7,0,0,0
11551,1083400,1,1,0,0
11552,1083401,0,3,0,0
11553,1083402,0,0,0,0
11554,1083403,9,1,0,0
11555,1083404,2,1,0,0
11556,1083405,6,0,0,0
11557,1083406,2,0,0,0
11558,1083407,2,4,0,0
11559,1083408,0,5,0,0
11560,1083409,3,6,0,0
11561,1083410,4,1,0,0
11562,1083411,0,0,0,0
11563,1083386,0,0,0,0
11564,1083388,4,2,0,0
11565,1083390,6,9,0,0
11566,1083392,7,7,0,0
11567,1083394,0,0,0,0
11568,1083395,0,0,0,0
11569,1083396,0,2,0,0
11570,1083397,2,1,0,0
11571,1083398,0,2,0,0
11572,1083399,1,3,0,0
11573,1083364,6,0,0,0
11574,1083379,1,6,0,0
11575,1083381,1,5,0,0
11576,1083341,5,0,0,0
11577,1083344,0,9,0,0
11578,1083349,2,2,0,0
11579,1083285,8,0,0,0
11580,1083287,1,0,0,0
11581,1083312,1,0,0,0
11583,1083316,2,6,0,0
11584,1083317,0,5,0,0
11585,1083327,1,5,0,0
11586,1083331,2,4,0,0
11587,1083334,0,0,0,0
11588,1083336,0,1,0,0
11589,1083271,0,1,0,0
11590,1083274,3,1,0,0
11592,1083277,7,8,0,0
11593,1083278,0,0,0,0
11595,1083280,6,3,0,0
11596,1083281,0,0,0,0
11597,1083282,2,2,0,0
11598,1082959,0,2,0,0
11599,1082961,1,0,0,0
11600,1082962,1,0,0,0
11602,1082967,9,3,0,0
11603,1082968,4,2,0,0
11604,1082971,7,9,0,0
11605,1082972,1,0,0,0
11606,1082973,0,6,0,0
11607,1082974,4,3,0,0
11609,1083260,1,3,0,0
11610,1083262,0,7,0,0
11611,1083265,3,0,0,0
11612,1083267,1,0,0,0
11613,1083268,0,2,0,0
11615,1083238,0,0,0,0
11616,1083239,5,1,0,0
11617,1083240,0,3,0,0
11618,1083242,1,9,0,0
11619,1083244,1,7,0,0
11620,1083246,3,6,0,0
11621,1083248,3,1,0,0
11622,1083249,0,2,0,0
11623,1083251,0,0,0,0
11624,1083212,5,0,0,0
11625,1083214,0,1,0,0
11626,1083215,3,0,0,0
11627,1083217,7,2,0,0
11628,1083219,0,0,0,0
11629,1083220,0,6,0,0
11630,1083221,1,0,0,0
11631,1083223,2,0,0,0
11632,1083224,8,0,0,0
11633,1083227,3,2,0,0
11634,1083198,0,0,0,0
11635,1083199,1,0,0,0
11636,1083200,0,0,0,0
11637,1083201,2,1,0,0
11638,1083203,5,2,0,0
11639,1083204,3,9,0,0
11641,1083206,0,3,0,0
11642,1083208,0,6,0,0
11643,1083210,0,1,0,0
11644,1083185,0,0,0,0
11645,1083186,7,1,0,0
11646,1083187,1,1,0,0
11647,1083188,0,8,0,0
11648,1083189,2,0,0,0
11649,1083191,6,0,0,0
11650,1083193,0,1,0,0
11651,1083194,7,2,0,0
11652,1083196,3,0,0,0
11653,1083197,0,3,0,0
11654,1083170,1,0,0,0
11655,1083172,7,0,0,0
11656,1083173,1,0,0,0
11657,1083176,0,1,0,0
11658,1083179,1,2,0,0
11659,1083180,0,7,0,0
11660,1083181,3,3,0,0
11661,1083182,0,5,0,0
11662,1083183,1,5,0,0
11663,1083184,0,1,0,0
11664,1083151,8,0,0,0
11665,1083153,0,0,0,0
11666,1083155,3,1,0,0
11667,1083157,1,8,0,0
11668,1083159,7,0,0,0
11669,1083161,1,0,0,0
11670,1083163,5,0,0,0
11671,1083165,0,2,0,0
11672,1083167,2,0,0,0
11673,1083168,0,2,0,0
11674,1083126,2,0,0,0
11675,1083127,0,0,0,0
11676,1083129,1,0,0,0
11677,1083131,0,1,0,0
11679,1083142,0,7,0,0
11680,1083144,0,1,0,0
11681,1083145,9,7,0,0
11682,1083147,1,5,0,0
11683,1083148,0,1,0,0
11684,1083097,4,0,0,0
11685,1083099,1,1,0,0
11686,1083101,0,0,0,0
11687,1083103,2,7,0,0
11688,1083104,0,0,0,0
11689,1083105,6,0,0,0
11690,1083106,2,0,0,0
11692,1083112,6,0,0,0
11693,1083115,0,3,0,0
11695,1082976,0,2,0,0
11697,1082979,2,0,0,0
11698,1082980,7,0,0,0
11699,1082981,0,0,0,0
11700,1082982,9,4,0,0
11701,1082984,0,8,0,0
11702,1082985,2,1,0,0
11703,1082986,3,0,0,0
11704,1082988,0,0,0,0
11705,1082989,1,7,0,0
11706,1082991,1,4,0,0
11707,1082992,0,7,0,0
11708,1082993,0,2,0,0
11709,1082995,5,1,0,0
11710,1082996,6,0,0,0
11711,1082997,6,3,0,0
11712,1082998,1,2,0,0
11713,1082999,0,0,0,0
11715,1083002,3,5,0,0
11716,1083003,8,6,0,0
11717,1083004,7,9,0,0
11718,1083005,0,1,0,0
11720,1083007,2,0,0,0
11721,1083008,1,2,0,0
11722,1083009,2,0,0,0
11723,1083010,4,1,0,0
11724,1083013,0,4,0,0
11725,1083014,1,0,0,0
11726,1083015,0,8,0,0
11728,1083018,0,7,0,0
11729,1083019,2,0,0,0
11730,1083021,5,2,0,0
11731,1083022,9,1,0,0
11732,1083024,7,1,0,0
11734,1083029,1,5,0,0
11735,1083032,1,4,0,0
11737,1083035,9,0,0,0
11738,1083036,5,2,0,0
11739,1083037,0,8,0,0
11740,1083039,1,0,0,0
11741,1083040,4,1,0,0
11743,1083043,4,0,0,0
11744,1083044,0,9,0,0
11746,1083046,0,1,0,0
11747,1083048,2,2,0,0
11748,1083050,6,2,0,0
11749,1083051,3,0,0,0
11750,1083053,8,1,0,0
11751,1083055,7,2,0,0
11753,1083059,1,0,0,0
11754,1286966,1,7,0,0
11756,1286968,2,1,0,0
11757,1286969,1,2,0,0
11758,1286970,8,0,0,0
11759,1286971,5,0,0,0
11760,1286972,1,7,0,0
11761,1286973,0,7,0,0
11762,1286974,3,0,0,0
11763,1286975,0,1,0,0
11764,1287057,1,7,0,0
11765,1287058,1,0,0,0
11766,1287059,1,0,0,0
11767,1287060,1,2,0,0
11768,1287061,8,0,0,0
11769,1287062,7,0,0,0
11770,1287063,4,0,0,0
11771,1287064,1,5,0,0
11772,1287065,0,2,0,0
11773,1287066,2,0,0,0
11774,1287067,1,1,0,0
11775,1287068,0,5,0,0
11776,1287069,2,2,0,0
11777,1287070,10,7,0,0
11778,1287071,6,1,0,0
11779,1287072,7,0,0,0
11780,1287073,0,0,0,0
11781,1287074,1,1,0,0
11782,1287075,0,1,0,0
11783,1287076,0,1,0,0
11784,1287077,1,8,0,0
11785,1287078,2,0,0,0
11786,1287079,1,2,0,0
11787,1287080,1,7,0,0
11788,1287081,7,2,0,0
11789,1287082,6,2,0,0
11790,1287083,0,0,0,0
11791,1287084,0,0,0,0
11792,1287085,0,10,0,0
11793,1287086,0,1,0,0
11794,1287087,1,0,0,0
11795,1287088,0,1,0,0
11796,1287089,2,1,0,0
11797,1287090,7,2,0,0
11798,1287091,9,5,0,0
11799,1287092,7,6,0,0
11800,1287093,1,1,0,0
11801,1287094,0,1,0,0
11802,1287095,0,0,0,0
11803,1287096,1,0,0,0
11804,1287097,1,1,0,0
11805,1287098,0,5,0,0
11806,1287099,1,0,0,0
11807,1287100,4,2,0,0
11808,1287101,6,10,0,0
11809,1287102,1,0,0,0
11810,1287103,0,7,0,0
11811,1287104,0,1,0,0
11812,1287105,0,1,0,0
11813,1287106,1,2,0,0
11814,1287107,1,1,0,0
11815,1287108,0,6,0,0
11816,1287109,1,0,0,0
11817,1287110,1,1,0,0
11818,1287111,7,0,0,0
11819,1287112,8,1,0,0
11820,1287113,4,0,0,0
11821,1287114,5,0,0,0
11822,1287115,0,1,0,0
11823,1287116,2,1,0,0
11824,1287117,1,0,0,0
11825,1287118,1,4,0,0
11826,1287119,2,1,0,0
11827,1287120,7,6,0,0
11828,1287121,1,9,0,0
11829,1287122,0,1,0,0
11830,1287123,1,2,0,0
11831,1287124,0,2,0,0
11832,1287125,0,0,0,0
11833,1287126,1,7,0,0
11834,1287127,0,0,0,0
11835,1287128,1,1,0,0
11836,1287129,3,0,0,0
11837,1287130,1,0,0,0
11838,1287131,9,1,0,0
11839,1287132,6,8,0,0
11840,1287133,4,0,0,0
11841,1287134,6,1,0,0
11842,1287135,0,2,0,0
11843,1287136,2,1,0,0
11844,1287137,1,1,0,0
11845,1287138,1,0,0,0
11846,1287139,1,10,0,0
11847,1287140,7,1,0,0
11848,1287141,1,3,0,0
11849,1287142,0,0,0,0
11850,1287143,2,5,0,0
11851,1287144,0,7,0,0
11852,1287145,0,5,0,0
11853,1287146,0,1,0,0
11854,1287147,0,0,0,0
11855,1287148,1,1,0,0
11856,1287149,3,0,0,0
11857,1287150,1,0,0,0
11858,1287151,6,0,0,0
11859,1287152,7,0,0,0
11860,1287153,6,0,0,0
11861,1287154,7,2,0,0
11862,1287155,0,0,0,0
11863,1287156,2,8,0,0
11865,1286978,1,1,0,0
11866,1286979,0,1,0,0
11867,1286980,7,3,0,0
11868,1286981,7,1,0,0
11869,1286982,6,2,0,0
11870,1286983,0,1,0,0
11871,1286984,0,0,0,0
11872,1286985,1,0,0,0
11873,1286986,3,10,0,0
11874,1287157,6,1,0,0
11875,1287158,1,1,0,0
11876,1287159,2,3,0,0
11877,1287160,1,1,0,0
11878,1287161,0,9,0,0
11879,1287162,0,4,0,0
11880,1287163,7,0,0,0
11881,1287164,8,0,0,0
11882,1287165,0,1,0,0
11883,1287166,0,0,0,0
11884,1287167,6,1,0,0
11885,1287168,1,1,0,0
11886,1287169,1,0,0,0
11887,1287170,2,5,0,0
11888,1287171,1,5,0,0
11889,1287172,3,7,0,0
11890,1287173,0,0,0,0
11891,1287174,0,0,0,0
11892,1287175,0,0,0,0
11893,1287176,8,1,0,0
11894,1287177,4,0,0,0
11895,1287178,0,3,0,0
11896,1287179,9,1,0,0
11897,1287180,1,6,0,0
11898,1287181,0,7,0,0
11899,1287182,1,1,0,0
11900,1287183,0,0,0,0
11901,1287184,1,1,0,0
11902,1287185,2,0,0,0
11903,1287186,5,0,0,0
11904,1287187,1,0,0,0
11905,1287188,0,1,0,0
11906,1287189,0,1,0,0
11907,1287190,5,0,0,0
11908,1287191,0,5,0,0
11909,1287192,0,7,0,0
11910,1287193,1,5,0,0
11911,1287194,2,0,0,0
11912,1287195,0,0,0,0
11913,1287196,4,2,0,0
11914,1287197,1,0,0,0
11915,1287198,6,0,0,0
11916,1287199,7,2,0,0
11917,1287200,0,1,0,0
11918,1287201,1,4,0,0
11919,1287202,5,7,0,0
11920,1287203,1,0,0,0
11921,1287204,0,2,0,0
11922,1287205,1,0,0,0
11923,1287206,2,0,0,0
11924,1287207,1,1,0,0
11925,1287208,0,1,0,0
11926,1287209,0,1,0,0
11927,1287210,3,6,0,0
11928,1287211,2,8,0,0
11929,1287212,0,4,0,0
11930,1287213,0,1,0,0
11931,1287214,5,0,0,0
11932,1287215,6,0,0,0
11933,1287216,1,2,0,0
11934,1287217,0,0,0,0
11935,1287218,0,0,0,0
11936,1287219,1,3,0,0
11937,1287220,2,1,0,0
11938,1287221,6,7,0,0
11939,1287222,3,6,0,0
11940,1287223,5,0,0,0
11941,1287224,1,2,0,0
11942,1287225,8,0,0,0
11943,1287226,2,1,0,0
11944,1287227,0,1,0,0
11945,1287228,1,1,0,0
11946,1287229,3,0,0,0
11947,1287230,3,1,0,0
11948,1287231,0,4,0,0
11949,1287232,8,10,0,0
11950,1287233,5,5,0,0
11951,1287234,0,1,0,0
11952,1287235,0,0,0,0
11953,1287236,0,2,0,0
11954,1287237,4,1,0,0
11955,1287238,9,0,0,0
11956,1287239,5,2,0,0
11957,1287240,1,4,0,0
11958,1287241,0,6,0,0
11959,1287242,1,0,0,0
11960,1287243,2,2,0,0
11961,1287244,2,0,0,0
11962,1287245,2,0,0,1
11963,1287246,0,1,0,0
11964,1287247,7,1,0,0
11965,1287248,0,2,1,0
11966,1287249,0,0,0,0
11967,1287250,3,0,0,0
11968,1287251,0,6,0,0
11969,1287252,1,9,0,0
11970,1287253,0,3,0,0
11971,1287254,5,1,0,0
11972,1287255,2,0,0,0
11973,1287256,0,2,0,0
11974,1286987,1,6,0,0
11975,1286988,2,0,0,0
11976,1286989,1,8,0,0
11977,1286990,6,1,0,0
11978,1286991,8,0,0,0
11979,1286992,1,1,0,0
11980,1286993,0,0,0,0
11981,1286994,2,1,0,0
11982,1286995,0,3,0,0
11983,1286996,1,7,0,0
11984,1287257,3,0,0,0
11985,1287258,4,0,0,0
11986,1287259,2,2,0,0
11987,1287260,6,8,0,0
11988,1287261,0,6,0,0
11989,1287262,0,4,0,0
11990,1287263,0,0,0,0
11991,1287264,2,2,0,0
11992,1287265,1,0,0,0
11993,1287266,1,0,0,1
11994,1287267,7,1,0,0
11995,1287268,0,1,0,0
11996,1287269,3,0,0,0
11997,1287270,7,1,0,0
11998,1287271,2,5,0,0
11999,1287272,3,6,0,0
12000,1287273,0,1,0,0
12001,1287274,0,0,1,0
12002,1287275,5,0,0,0
12003,1287276,1,1,0,0
12004,1287277,2,0,0,0
12005,1287278,0,0,0,0
12006,1287279,1,2,0,0
12007,1287280,2,6,0,0
12008,1287281,5,8,0,0
12009,1287282,7,7,0,0
12010,1287283,1,2,0,0
12011,1287284,1,0,0,0
12012,1287285,0,0,0,0
12013,1287286,0,1,0,0
12014,1287287,1,0,0,0
12015,1287288,5,1,0,0
12016,1287289,0,0,0,0
12017,1287290,3,5,0,0
12018,1287291,9,7,0,0
12019,1287292,0,1,0,0
12020,1287293,3,0,0,0
12021,1287294,2,0,0,0
12022,1287295,1,0,0,0
12023,1287296,2,1,0,0
12024,1287297,1,1,0,0
12025,1287298,6,0,0,0
12026,1287299,0,3,0,0
12027,1287300,0,1,0,0
12028,1287301,2,4,0,0
12029,1287302,1,9,0,0
12030,1287303,0,5,0,0
12031,1287304,0,7,0,0
12032,1287305,2,0,0,0
12033,1287306,1,3,0,0
12034,1287307,0,1,0,0
12035,1287308,6,1,0,0
12036,1287309,0,1,0,0
12037,1287310,6,3,0,0
12038,1287311,9,2,0,0
12039,1287312,1,0,0,0
12040,1287313,3,2,0,0
12041,1287314,3,0,0,0
12042,1287315,0,0,0,1
12043,1287316,6,1,0,0
12044,1287317,0,0,0,0
12045,1287318,1,0,0,0
12046,1287319,0,2,1,0
12047,1287320,1,1,0,0
12048,1287321,1,5,0,0
12049,1287322,4,6,0,0
12050,1287323,0,5,0,0
12052,1287325,0,0,0,0
12053,1287326,2,2,0,0
12054,1287327,3,0,0,0
12055,1287328,0,1,0,0
12056,1287329,7,1,0,0
12057,1287330,1,3,0,0
12058,1287331,2,1,0,0
12059,1287332,0,0,0,0
12060,1287333,4,0,0,0
12061,1287334,4,0,0,0
12062,1287335,3,0,0,1
12063,1287336,0,1,0,0
12064,1287337,1,0,0,0
12065,1287338,1,0,0,0
12066,1287339,0,2,0,0
12067,1287340,1,0,0,0
12068,1287341,0,7,0,0
12069,1287342,1,5,0,0
12070,1287343,0,7,1,0
12071,1287344,0,5,0,0
12072,1287345,1,0,0,0
12073,1287346,4,3,0,0
12074,1286997,1,0,0,0
12075,1286998,1,0,0,0
12076,1286999,1,2,0,0
12077,1287000,0,8,0,0
12078,1287001,7,0,0,0
12079,1287002,8,1,0,0
12080,1287003,4,1,0,0
12081,1287004,0,2,0,0
12082,1287005,0,1,0,0
12083,1287006,3,7,0,0
12084,1287007,0,1,0,0
12085,1287008,1,8,0,0
12086,1287009,2,9,0,0
12087,1287010,1,0,0,0
12088,1287011,7,1,0,0
12089,1287012,8,7,0,0
12090,1287013,0,0,0,0
12091,1287014,2,0,0,0
12092,1287015,0,0,0,0
12093,1287016,1,2,0,0
12094,1287017,1,1,0,0
12095,1287018,1,0,0,0
12096,1287019,0,0,0,0
12097,1287020,6,2,0,0
12098,1287021,9,3,0,0
12099,1287022,6,0,0,0
12100,1287023,1,1,0,0
12101,1287024,0,5,0,0
12102,1287025,0,8,0,0
12103,1287026,2,1,0,0
12104,1287027,0,0,0,0
12105,1287028,1,0,0,0
12107,1287030,1,1,0,0
12108,1287031,6,6,0,0
12109,1287032,7,3,0,0
12110,1287033,0,7,0,0
12111,1287034,2,1,0,0
12112,1287035,0,9,0,0
12113,1287036,1,1,0,0
12114,1287037,1,0,0,0
12115,1287038,1,1,0,0
12116,1287039,1,2,0,0
12117,1287040,1,3,0,0
12118,1287041,7,0,0,0
12119,1287042,9,8,0,0
12120,1287043,6,6,0,0
12121,1287044,0,0,0,0
12122,1287045,0,0,0,0
12123,1287046,3,0,0,0
12124,1287047,1,6,0,0
12125,1287048,0,8,0,0
12126,1287049,2,6,0,0
12127,1287050,5,1,0,0
12128,1287051,7,1,0,0
12129,1287052,0,1,0,0
12130,1287053,2,1,0,0
12131,1287054,0,1,0,0
12132,1287055,0,1,0,0
12133,1287056,0,0,0,0
12134,1536514,1,0,0,0
12135,1536515,5,0,0,0
12136,1536516,0,5,0,0
12137,1536517,5,0,0,0
12138,1536518,4,2,0,0
12139,1536519,0,4,0,0
12140,1536520,4,1,0,0
12141,1536521,2,0,0,0
12143,1536523,1,0,0,0
12144,1536610,0,4,0,0
12145,1536611,1,0,0,0
12146,1536612,5,3,0,0
12147,1536613,0,1,0,0
12149,1536615,7,0,0,0
12150,1536616,0,1,0,0
12151,1536617,3,4,0,0
12152,1536618,5,0,0,0
12153,1536619,0,3,0,0
12154,1536620,1,0,0,0
12155,1536621,0,1,0,0
12156,1536622,3,0,0,0
12157,1536623,0,0,0,0
12158,1536624,3,3,0,0
12159,1536625,3,0,0,0
12160,1536626,2,7,0,0
12162,1536628,1,4,0,0
12163,1536629,3,5,0,0
12164,1536630,0,1,0,0
12165,1536631,1,1,0,0
12166,1536632,0,2,0,0
12167,1536633,0,4,0,0
12169,1536635,0,0,0,0
12170,1536636,5,0,0,0
12171,1536637,7,3,0,0
12172,1536638,1,4,0,0
12173,1536639,4,0,0,0
12174,1536640,1,4,0,0
12175,1536641,0,0,0,0
12176,1536642,0,8,0,0
12177,1536643,3,0,0,0
12178,1536644,3,2,0,0
12179,1536645,5,0,0,0
12180,1536646,0,2,0,0
12181,1536647,0,0,0,0
12182,1536648,1,0,0,0
12183,1536649,2,5,0,0
12184,1536650,0,4,0,0
12185,1536651,1,0,0,0
12186,1536652,0,3,0,0
12187,1536653,0,0,0,0
12188,1536654,3,0,0,0
12189,1536655,0,1,0,0
12191,1536657,8,2,0,0
12192,1536658,3,3,0,0
12193,1536659,2,0,0,0
12194,1536660,1,8,0,0
12195,1536661,1,0,0,0
12196,1536662,0,0,0,0
12197,1536663,5,2,0,0
12198,1536664,0,4,0,0
12199,1536665,2,1,0,0
12200,1536666,5,3,0,0
12202,1536668,0,0,0,0
12203,1536669,1,3,0,0
12204,1536670,0,0,0,0
12206,1536672,3,1,0,0
12207,1536673,0,0,0,0
12208,1536674,7,0,0,0
12209,1536675,4,0,0,0
12210,1536676,4,5,0,0
12211,1536677,1,5,0,0
12212,1536678,2,1,0,0
12213,1536679,2,1,0,0
12214,1536680,0,8,0,0
12215,1536681,1,0,0,0
12216,1536682,1,3,0,0
12217,1536683,0,3,0,0
12218,1536684,4,3,0,0
12219,1536685,0,2,0,0
12220,1536686,4,0,0,0
12222,1536688,0,3,0,0
12223,1536689,1,0,0,0
12224,1536690,0,0,0,0
12225,1536691,0,1,0,0
12226,1536692,4,0,0,0
12227,1536693,0,0,0,0
12228,1536694,8,6,0,0
12229,1536695,3,4,0,0
12230,1536696,3,0,0,0
